source_url,title,cvf_page,pdf_link,arxiv_link
https://openaccess.thecvf.com/ICCV2025?day=all,Enhancing Zero-shot Object Counting via Text-guided Local Ranking and Number-evoked Global Attention,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_Enhancing_Zero-shot_Object_Counting_via_Text-guided_Local_Ranking_and_Number-evoked_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_Enhancing_Zero-shot_Object_Counting_via_Text-guided_Local_Ranking_and_Number-evoked_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Bidirectional Likelihood Estimation with Multi-Modal Large Language Models for Text-Video Retrieval,https://openaccess.thecvf.com/content/ICCV2025/html/Ko_Bidirectional_Likelihood_Estimation_with_Multi-Modal_Large_Language_Models_for_Text-Video_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Ko_Bidirectional_Likelihood_Estimation_with_Multi-Modal_Large_Language_Models_for_Text-Video_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,TinyViM: Frequency Decoupling for Tiny Hybrid Vision Mamba,https://openaccess.thecvf.com/content/ICCV2025/html/Ma_TinyViM_Frequency_Decoupling_for_Tiny_Hybrid_Vision_Mamba_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Ma_TinyViM_Frequency_Decoupling_for_Tiny_Hybrid_Vision_Mamba_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Harnessing Massive Satellite Imagery with Efficient Masked Image Modeling,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Harnessing_Massive_Satellite_Imagery_with_Efficient_Masked_Image_Modeling_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_Harnessing_Massive_Satellite_Imagery_with_Efficient_Masked_Image_Modeling_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Visual-Oriented Fine-Grained Knowledge Editing for MultiModal Large Language Models,https://openaccess.thecvf.com/content/ICCV2025/html/Zeng_Visual-Oriented_Fine-Grained_Knowledge_Editing_for_MultiModal_Large_Language_Models_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zeng_Visual-Oriented_Fine-Grained_Knowledge_Editing_for_MultiModal_Large_Language_Models_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Bridging Domain Generalization to Multimodal Domain Generalization via Unified Representations,https://openaccess.thecvf.com/content/ICCV2025/html/Huang_Bridging_Domain_Generalization_to_Multimodal_Domain_Generalization_via_Unified_Representations_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Huang_Bridging_Domain_Generalization_to_Multimodal_Domain_Generalization_via_Unified_Representations_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,A Recipe for Generating 3D Worlds from a Single Image,https://openaccess.thecvf.com/content/ICCV2025/html/Schwarz_A_Recipe_for_Generating_3D_Worlds_from_a_Single_Image_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Schwarz_A_Recipe_for_Generating_3D_Worlds_from_a_Single_Image_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,MVGBench: a Comprehensive Benchmark for Multi-view Generation Models,https://openaccess.thecvf.com/content/ICCV2025/html/Xie_MVGBench_a_Comprehensive_Benchmark_for_Multi-view_Generation_Models_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Xie_MVGBench_a_Comprehensive_Benchmark_for_Multi-view_Generation_Models_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Fewer Denoising Steps or Cheaper Per-Step Inference: Towards Compute-Optimal Diffusion Model Deployment,https://openaccess.thecvf.com/content/ICCV2025/html/Du_Fewer_Denoising_Steps_or_Cheaper_Per-Step_Inference_Towards_Compute-Optimal_Diffusion_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Du_Fewer_Denoising_Steps_or_Cheaper_Per-Step_Inference_Towards_Compute-Optimal_Diffusion_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Competitive Distillation: A Simple Learning Strategy for Improving Visual Classification,https://openaccess.thecvf.com/content/ICCV2025/html/Shi_Competitive_Distillation_A_Simple_Learning_Strategy_for_Improving_Visual_Classification_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Shi_Competitive_Distillation_A_Simple_Learning_Strategy_for_Improving_Visual_Classification_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,DynFaceRestore: Balancing Fidelity and Quality in Diffusion-Guided Blind Face Restoration with Dynamic Blur-Level Mapping and Guidance,https://openaccess.thecvf.com/content/ICCV2025/html/Do_DynFaceRestore_Balancing_Fidelity_and_Quality_in_Diffusion-Guided_Blind_Face_Restoration_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Do_DynFaceRestore_Balancing_Fidelity_and_Quality_in_Diffusion-Guided_Blind_Face_Restoration_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,LoRAverse: A Submodular Framework to Retrieve Diverse Adapters for Diffusion Models,https://openaccess.thecvf.com/content/ICCV2025/html/Sonmezer_LoRAverse_A_Submodular_Framework_to_Retrieve_Diverse_Adapters_for_Diffusion_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Sonmezer_LoRAverse_A_Submodular_Framework_to_Retrieve_Diverse_Adapters_for_Diffusion_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,AllTracker: Efficient Dense Point Tracking at High Resolution,https://openaccess.thecvf.com/content/ICCV2025/html/Harley_AllTracker_Efficient_Dense_Point_Tracking_at_High_Resolution_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Harley_AllTracker_Efficient_Dense_Point_Tracking_at_High_Resolution_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Gaussian-based World Model: Gaussian Priors for Voxel-Based Occupancy Prediction and Future Motion Prediction,https://openaccess.thecvf.com/content/ICCV2025/html/Feng_Gaussian-based_World_Model_Gaussian_Priors_for_Voxel-Based_Occupancy_Prediction_and_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Feng_Gaussian-based_World_Model_Gaussian_Priors_for_Voxel-Based_Occupancy_Prediction_and_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,CombatVLA: An Efficient Vision-Language-Action Model for Combat Tasks in 3D Action Role-Playing Games,https://openaccess.thecvf.com/content/ICCV2025/html/Chen_CombatVLA_An_Efficient_Vision-Language-Action_Model_for_Combat_Tasks_in_3D_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Chen_CombatVLA_An_Efficient_Vision-Language-Action_Model_for_Combat_Tasks_in_3D_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,SketchSplat: 3D Edge Reconstruction via Differentiable Multi-view Sketch Splatting,https://openaccess.thecvf.com/content/ICCV2025/html/Ying_SketchSplat_3D_Edge_Reconstruction_via_Differentiable_Multi-view_Sketch_Splatting_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Ying_SketchSplat_3D_Edge_Reconstruction_via_Differentiable_Multi-view_Sketch_Splatting_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Social Debiasing for Fair Multi-modal LLMs,https://openaccess.thecvf.com/content/ICCV2025/html/Cheng_Social_Debiasing_for_Fair_Multi-modal_LLMs_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Cheng_Social_Debiasing_for_Fair_Multi-modal_LLMs_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,DOGR: Towards Versatile Visual Document Grounding and Referring,https://openaccess.thecvf.com/content/ICCV2025/html/Zhou_DOGR_Towards_Versatile_Visual_Document_Grounding_and_Referring_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zhou_DOGR_Towards_Versatile_Visual_Document_Grounding_and_Referring_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Benchmarking and Learning Multi-Dimensional Quality Evaluator for Text-to-3D Generation,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_Benchmarking_and_Learning_Multi-Dimensional_Quality_Evaluator_for_Text-to-3D_Generation_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_Benchmarking_and_Learning_Multi-Dimensional_Quality_Evaluator_for_Text-to-3D_Generation_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Sat2City: 3D City Generation from A Single Satellite Image with Cascaded Latent Diffusion,https://openaccess.thecvf.com/content/ICCV2025/html/Hua_Sat2City_3D_City_Generation_from_A_Single_Satellite_Image_with_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Hua_Sat2City_3D_City_Generation_from_A_Single_Satellite_Image_with_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Hi3DGen: High-fidelity 3D Geometry Generation from Images via Normal Bridging,https://openaccess.thecvf.com/content/ICCV2025/html/Ye_Hi3DGen_High-fidelity_3D_Geometry_Generation_from_Images_via_Normal_Bridging_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Ye_Hi3DGen_High-fidelity_3D_Geometry_Generation_from_Images_via_Normal_Bridging_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,SC-Captioner: Improving Image Captioning with Self-Correction by Reinforcement Learning,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_SC-Captioner_Improving_Image_Captioning_with_Self-Correction_by_Reinforcement_Learning_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zhang_SC-Captioner_Improving_Image_Captioning_with_Self-Correction_by_Reinforcement_Learning_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,DreamDance: Animating Human Images by Enriching 3D Geometry Cues from 2D Poses,https://openaccess.thecvf.com/content/ICCV2025/html/Pang_DreamDance_Animating_Human_Images_by_Enriching_3D_Geometry_Cues_from_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Pang_DreamDance_Animating_Human_Images_by_Enriching_3D_Geometry_Cues_from_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,MBTI: Masked Blending Transformers with Implicit Positional Encoding for Frame-rate Agnostic Motion Estimation,https://openaccess.thecvf.com/content/ICCV2025/html/Huh_MBTI_Masked_Blending_Transformers_with_Implicit_Positional_Encoding_for_Frame-rate_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Huh_MBTI_Masked_Blending_Transformers_with_Implicit_Positional_Encoding_for_Frame-rate_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,MixRI: Mixing Features of Reference Images for Novel Object Pose Estimation,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_MixRI_Mixing_Features_of_Reference_Images_for_Novel_Object_Pose_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_MixRI_Mixing_Features_of_Reference_Images_for_Novel_Object_Pose_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,p-AVAS: Can Physics-Integrated Audio-Visual Modeling Boost Neural Acoustic Synthesis?,https://openaccess.thecvf.com/content/ICCV2025/html/Liang_p-AVAS_Can_Physics-Integrated_Audio-Visual_Modeling_Boost_Neural_Acoustic_Synthesis_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Liang_p-AVAS_Can_Physics-Integrated_Audio-Visual_Modeling_Boost_Neural_Acoustic_Synthesis_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Learning Precise Affordances from Egocentric Videos for Robotic Manipulation,https://openaccess.thecvf.com/content/ICCV2025/html/Li_Learning_Precise_Affordances_from_Egocentric_Videos_for_Robotic_Manipulation_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Li_Learning_Precise_Affordances_from_Egocentric_Videos_for_Robotic_Manipulation_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,VAFlow: Video-to-Audio Generation with Cross-Modality Flow Matching,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_VAFlow_Video-to-Audio_Generation_with_Cross-Modality_Flow_Matching_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wang_VAFlow_Video-to-Audio_Generation_with_Cross-Modality_Flow_Matching_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,HDR Image Generation via Gain Map Decomposed Diffusion,https://openaccess.thecvf.com/content/ICCV2025/html/Guan_HDR_Image_Generation_via_Gain_Map_Decomposed_Diffusion_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Guan_HDR_Image_Generation_via_Gain_Map_Decomposed_Diffusion_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,DiffuMatch: Category-Agnostic Spectral Diffusion Priors for Robust Non-rigid Shape Matching,https://openaccess.thecvf.com/content/ICCV2025/html/Pierson_DiffuMatch_Category-Agnostic_Spectral_Diffusion_Priors_for_Robust_Non-rigid_Shape_Matching_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Pierson_DiffuMatch_Category-Agnostic_Spectral_Diffusion_Priors_for_Robust_Non-rigid_Shape_Matching_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,MoGA: 3D Generative Avatar Prior for Monocular Gaussian Avatar Reconstruction,https://openaccess.thecvf.com/content/ICCV2025/html/Dong_MoGA_3D_Generative_Avatar_Prior_for_Monocular_Gaussian_Avatar_Reconstruction_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Dong_MoGA_3D_Generative_Avatar_Prior_for_Monocular_Gaussian_Avatar_Reconstruction_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Aligning Moments in Time using Video Queries,https://openaccess.thecvf.com/content/ICCV2025/html/Kumar_Aligning_Moments_in_Time_using_Video_Queries_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Kumar_Aligning_Moments_in_Time_using_Video_Queries_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,StreamGS: Online Generalizable Gaussian Splatting Reconstruction for Unposed Image Streams,https://openaccess.thecvf.com/content/ICCV2025/html/Li_StreamGS_Online_Generalizable_Gaussian_Splatting_Reconstruction_for_Unposed_Image_Streams_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Li_StreamGS_Online_Generalizable_Gaussian_Splatting_Reconstruction_for_Unposed_Image_Streams_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Adversarial Attention Perturbations for Large Object Detection Transformers,https://openaccess.thecvf.com/content/ICCV2025/html/Yahn_Adversarial_Attention_Perturbations_for_Large_Object_Detection_Transformers_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Yahn_Adversarial_Attention_Perturbations_for_Large_Object_Detection_Transformers_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Meta-Learning Dynamic Center Distance: Hard Sample Mining for Learning with Noisy Labels,https://openaccess.thecvf.com/content/ICCV2025/html/Mu_Meta-Learning_Dynamic_Center_Distance_Hard_Sample_Mining_for_Learning_with_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Mu_Meta-Learning_Dynamic_Center_Distance_Hard_Sample_Mining_for_Learning_with_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Ensemble Foreground Management for Unsupervised Object Discovery,https://openaccess.thecvf.com/content/ICCV2025/html/Wu_Ensemble_Foreground_Management_for_Unsupervised_Object_Discovery_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Wu_Ensemble_Foreground_Management_for_Unsupervised_Object_Discovery_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,RESCUE: Crowd Evacuation Simulation via Controlling SDM-United Characters,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_RESCUE_Crowd_Evacuation_Simulation_via_Controlling_SDM-United_Characters_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Liu_RESCUE_Crowd_Evacuation_Simulation_via_Controlling_SDM-United_Characters_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Joint Diffusion Models in Continual Learning,https://openaccess.thecvf.com/content/ICCV2025/html/Skiers_Joint_Diffusion_Models_in_Continual_Learning_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Skiers_Joint_Diffusion_Models_in_Continual_Learning_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,MissRAG: Addressing the Missing Modality Challenge in Multimodal Large Language Models,https://openaccess.thecvf.com/content/ICCV2025/html/Pipoli_MissRAG_Addressing_the_Missing_Modality_Challenge_in_Multimodal_Large_Language_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Pipoli_MissRAG_Addressing_the_Missing_Modality_Challenge_in_Multimodal_Large_Language_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Signs as Tokens: A Retrieval-Enhanced Multilingual Sign Language Generator,https://openaccess.thecvf.com/content/ICCV2025/html/Zuo_Signs_as_Tokens_A_Retrieval-Enhanced_Multilingual_Sign_Language_Generator_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Zuo_Signs_as_Tokens_A_Retrieval-Enhanced_Multilingual_Sign_Language_Generator_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,Test-Time Prompt Tuning for Zero-Shot Depth Completion,https://openaccess.thecvf.com/content/ICCV2025/html/Jeong_Test-Time_Prompt_Tuning_for_Zero-Shot_Depth_Completion_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Jeong_Test-Time_Prompt_Tuning_for_Zero-Shot_Depth_Completion_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,GUIOdyssey: A Comprehensive Dataset for Cross-App GUI Navigation on Mobile Devices,https://openaccess.thecvf.com/content/ICCV2025/html/Lu_GUIOdyssey_A_Comprehensive_Dataset_for_Cross-App_GUI_Navigation_on_Mobile_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Lu_GUIOdyssey_A_Comprehensive_Dataset_for_Cross-App_GUI_Navigation_on_Mobile_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,TOTP: Transferable Online Pedestrian Trajectory Prediction with Temporal-Adaptive Mamba Latent Diffusion,https://openaccess.thecvf.com/content/ICCV2025/html/Ren_TOTP_Transferable_Online_Pedestrian_Trajectory_Prediction_with_Temporal-Adaptive_Mamba_Latent_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Ren_TOTP_Transferable_Online_Pedestrian_Trajectory_Prediction_with_Temporal-Adaptive_Mamba_Latent_ICCV_2025_paper.pdf,
https://openaccess.thecvf.com/ICCV2025?day=all,AstroLoc: Robust Space to Ground Image Localizer,https://openaccess.thecvf.com/content/ICCV2025/html/Berton_AstroLoc_Robust_Space_to_Ground_Image_Localizer_ICCV_2025_paper.html,https://openaccess.thecvf.com/content/ICCV2025/html/Berton_AstroLoc_Robust_Space_to_Ground_Image_Localizer_ICCV_2025_paper.pdf,
